result,parameter,group,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,icer
Low,Days sick moderate,A,Random boost,80%,low TP,2.00 yr,2.25 yr,6132.40591564217
Low,Days sick moderate,A,Random boost,80%,low TP,2.25 yr,2.25 yr,2673.521455287124
Low,Days sick moderate,A,Random boost,80%,low TP,2.50 yr,2.25 yr,35148.692869509054
Low,Days sick moderate,A,Random boost,80%,low TP,1.75 yr,2.50 yr,6298.655799019848
Low,Days sick moderate,A,Random boost,80%,low TP,2.00 yr,2.50 yr,5440.450960724082
Low,Days sick moderate,A,Random boost,80%,low TP,2.25 yr,2.50 yr,3214.0799572147184
Low,Days sick moderate,A,Random boost,80%,low TP,2.50 yr,2.50 yr,1766.3855428690185
Low,Days sick moderate,B,No further boost,80%,low TP,Never,1.50 yr,NA
Low,Days sick moderate,B,No further boost,80%,low TP,Never,1.75 yr,NA
Low,Days sick moderate,B,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Days sick moderate,B,No further boost,80%,low TP,Never,2.25 yr,NA
Low,Days sick moderate,B,No further boost,80%,low TP,Never,2.50 yr,NA
Low,Days sick moderate,B,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,-202670.5099475244
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,-1183268.8732929146
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,201642.8150116764
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,-129493.77257776208
Low,Days sick moderate,B,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,194277.1505388257
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,78372.41946902861
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,33912.305543087205
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,45261.56428100949
Low,Days sick moderate,B,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,465815.0840608941
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,-3714857.900748751
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,-139414.89904361064
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,-133218.47928796947
Low,Days sick moderate,B,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,-81683.12513261192
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,178785.60645408282
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,72709.50615065917
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,428706.3663903097
Low,Days sick moderate,B,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,323608.3524693455
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,166194.41855293154
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,74195.14380544273
Low,Days sick moderate,B,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,64600.36806547957
Low,Days sick moderate,B,High-risk boost,80%,low TP,1.75 yr,1.50 yr,4380.291960256407
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.00 yr,1.50 yr,2251.721126356661
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.25 yr,1.50 yr,-1657.3544770359513
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.50 yr,1.50 yr,-2773.3792145913903
Low,Days sick moderate,B,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-341.6011279730698
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.00 yr,1.75 yr,-2754.387448309002
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.25 yr,1.75 yr,-5730.758214182609
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.50 yr,1.75 yr,-9333.598666167734
Low,Days sick moderate,B,High-risk boost,80%,low TP,1.75 yr,2.00 yr,563.5097163057474
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-29.355398340687017
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.25 yr,2.00 yr,19387.369488815933
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.50 yr,2.00 yr,2024265.0738196864
Low,Days sick moderate,B,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1052.6316365361056
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.00 yr,2.25 yr,220.4223164259432
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-28.599369831872277
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.50 yr,2.25 yr,14173.486952512496
Low,Days sick moderate,B,High-risk boost,80%,low TP,1.75 yr,2.50 yr,-860.500660286903
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.00 yr,2.50 yr,-955.5139278308756
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.25 yr,2.50 yr,-155.11184195676708
Low,Days sick moderate,B,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-347.20838902541226
Low,Days sick moderate,B,Random boost,80%,low TP,1.75 yr,1.50 yr,86135.22623858035
Low,Days sick moderate,B,Random boost,80%,low TP,2.00 yr,1.50 yr,33727.556300171076
Low,Days sick moderate,B,Random boost,80%,low TP,2.25 yr,1.50 yr,23606.71207966173
Low,Days sick moderate,B,Random boost,80%,low TP,2.50 yr,1.50 yr,-36791.408014845336
Low,Days sick moderate,B,Random boost,80%,low TP,1.75 yr,1.75 yr,8823.088734294091
Low,Days sick moderate,B,Random boost,80%,low TP,2.00 yr,1.75 yr,6808.972806880707
Low,Days sick moderate,B,Random boost,80%,low TP,2.25 yr,1.75 yr,921.7706673746388
Low,Days sick moderate,B,Random boost,80%,low TP,2.50 yr,1.75 yr,-44.84837350389682
Low,Days sick moderate,B,Random boost,80%,low TP,1.75 yr,2.00 yr,12708.172003543637
Low,Days sick moderate,B,Random boost,80%,low TP,2.00 yr,2.00 yr,9153.490122069907
Low,Days sick moderate,B,Random boost,80%,low TP,2.25 yr,2.00 yr,-36898.57613469856
Low,Days sick moderate,B,Random boost,80%,low TP,2.50 yr,2.00 yr,-60417.48865349897
Low,Days sick moderate,B,Random boost,80%,low TP,1.75 yr,2.25 yr,13183.850347713571
Low,Days sick moderate,B,Random boost,80%,low TP,2.00 yr,2.25 yr,6101.380059868295
Low,Days sick moderate,B,Random boost,80%,low TP,2.25 yr,2.25 yr,5106.075869469672
Low,Days sick moderate,B,Random boost,80%,low TP,2.50 yr,2.25 yr,160262.95672055017
Low,Days sick moderate,B,Random boost,80%,low TP,1.75 yr,2.50 yr,15385.219687595636
Low,Days sick moderate,B,Random boost,80%,low TP,2.00 yr,2.50 yr,10645.839971969222
Low,Days sick moderate,B,Random boost,80%,low TP,2.25 yr,2.50 yr,9088.92563220657
Low,Days sick moderate,B,Random boost,80%,low TP,2.50 yr,2.50 yr,8173.219969499892
Low,Days sick moderate,A,No further boost,80%,high TP,Never,1.50 yr,NA
Low,Days sick moderate,A,No further boost,80%,high TP,Never,1.75 yr,NA
Low,Days sick moderate,A,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Days sick moderate,A,No further boost,80%,high TP,Never,2.25 yr,NA
Low,Days sick moderate,A,No further boost,80%,high TP,Never,2.50 yr,NA
Low,Days sick moderate,A,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-91068.9974853594
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-39206.98363470663
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-43704.87918047844
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,112178.02233800468
Low,Days sick moderate,A,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,-50757.371369972316
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,-35924.036921224935
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,-26064.872142222022
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,-42818.48704010783
Low,Days sick moderate,A,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-68562.24687661932
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-77277.68246510121
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,62720.40402781501
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,84307.8546397321
Low,Days sick moderate,A,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,340013.0919071577
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,264391.5181557013
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,48760.1055937616
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,50542.73683354532
Low,Days sick moderate,A,Pediatric boost,80%,high TP,1.75 yr,2.50 yr,29454.61312930529
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.00 yr,2.50 yr,42750.25193609622
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.25 yr,2.50 yr,30308.225215897
Low,Days sick moderate,A,Pediatric boost,80%,high TP,2.50 yr,2.50 yr,57117.76575965298
Low,Days sick moderate,A,High-risk boost,80%,high TP,1.75 yr,1.50 yr,646.7583147371696
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.00 yr,1.50 yr,-766.1988518326087
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.25 yr,1.50 yr,981.4516315158829
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.50 yr,1.50 yr,-37201.66242853446
Low,Days sick moderate,A,High-risk boost,80%,high TP,1.75 yr,1.75 yr,-1402.4323189174893
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.00 yr,1.75 yr,3123.7322067317896
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.25 yr,1.75 yr,624.5587004776625
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.50 yr,1.75 yr,2236.4866037455818
Low,Days sick moderate,A,High-risk boost,80%,high TP,1.75 yr,2.00 yr,-2025.7195361155402
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.00 yr,2.00 yr,-1290.208978520307
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.25 yr,2.00 yr,5984.100354501123
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.50 yr,2.00 yr,2904.6529786966785
Low,Days sick moderate,A,High-risk boost,80%,high TP,1.75 yr,2.25 yr,-2165.8568023895587
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.00 yr,2.25 yr,-2080.0207768048863
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.25 yr,2.25 yr,-1020.5995012017324
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.50 yr,2.25 yr,92787.51180400955
Low,Days sick moderate,A,High-risk boost,80%,high TP,1.75 yr,2.50 yr,-2055.2374239738638
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.00 yr,2.50 yr,-2138.4181392516552
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.25 yr,2.50 yr,-2155.5091112573164
Low,Days sick moderate,A,High-risk boost,80%,high TP,2.50 yr,2.50 yr,-1529.2408802266443
Low,Days sick moderate,A,Random boost,80%,high TP,1.75 yr,1.50 yr,14562.526337186637
Low,Days sick moderate,A,Random boost,80%,high TP,2.00 yr,1.50 yr,11396.442300053477
Low,Days sick moderate,A,Random boost,80%,high TP,2.25 yr,1.50 yr,-66520.07553008742
Low,Days sick moderate,A,Random boost,80%,high TP,2.50 yr,1.50 yr,2959.0975198845717
Low,Days sick moderate,A,Random boost,80%,high TP,1.75 yr,1.75 yr,16290.461369722376
Low,Days sick moderate,A,Random boost,80%,high TP,2.00 yr,1.75 yr,-45952.98267085608
Low,Days sick moderate,A,Random boost,80%,high TP,2.25 yr,1.75 yr,179997.05496977703
Low,Days sick moderate,A,Random boost,80%,high TP,2.50 yr,1.75 yr,-92518.73712829474
Low,Days sick moderate,A,Random boost,80%,high TP,1.75 yr,2.00 yr,3483.1655669761303
Low,Days sick moderate,A,Random boost,80%,high TP,2.00 yr,2.00 yr,5791.12256558524
Low,Days sick moderate,A,Random boost,80%,high TP,2.25 yr,2.00 yr,3684.144491022879
Low,Days sick moderate,A,Random boost,80%,high TP,2.50 yr,2.00 yr,1158.7102211993292
Low,Days sick moderate,A,Random boost,80%,high TP,1.75 yr,2.25 yr,17884.982710296135
Low,Days sick moderate,A,Random boost,80%,high TP,2.00 yr,2.25 yr,8737.586488899684
Low,Days sick moderate,A,Random boost,80%,high TP,2.25 yr,2.25 yr,7476.090549098724
Low,Days sick moderate,A,Random boost,80%,high TP,2.50 yr,2.25 yr,48422.95590178038
Low,Days sick moderate,A,Random boost,80%,high TP,1.75 yr,2.50 yr,940.0215501460813
Low,Days sick moderate,A,Random boost,80%,high TP,2.00 yr,2.50 yr,1012.5381640605938
Low,Days sick moderate,A,Random boost,80%,high TP,2.25 yr,2.50 yr,580.2634494884929
Low,Days sick moderate,A,Random boost,80%,high TP,2.50 yr,2.50 yr,1735.010753863115
Low,Days sick moderate,B,No further boost,80%,high TP,Never,1.50 yr,NA
Low,Days sick moderate,B,No further boost,80%,high TP,Never,1.75 yr,NA
Low,Days sick moderate,B,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Days sick moderate,B,No further boost,80%,high TP,Never,2.25 yr,NA
Low,Days sick moderate,B,No further boost,80%,high TP,Never,2.50 yr,NA
Low,Days sick moderate,B,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-138081.40397472665
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-28127.327912372904
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-28968.333195536245
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,-57479.97863574153
Low,Days sick moderate,B,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,13737.233085881333
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,16885.494238227635
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,8654.058890336346
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,10942.686607590535
Low,Days sick moderate,B,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-19207.869414055407
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-27656.10285479218
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,-45912.441382124896
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,-24580.924518106254
Low,Days sick moderate,B,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,10411.989032431806
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,10892.239199945569
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,10821.619407106597
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,27116.32515386153
Low,Days sick moderate,B,Pediatric boost,80%,high TP,1.75 yr,2.50 yr,-14473.977553193336
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.00 yr,2.50 yr,-11465.00551117991
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.25 yr,2.50 yr,-13965.751345126435
Low,Days sick moderate,B,Pediatric boost,80%,high TP,2.50 yr,2.50 yr,-21023.053889136558
Low,Days sick moderate,B,High-risk boost,80%,high TP,1.75 yr,1.50 yr,-2988.3342228024335
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.00 yr,1.50 yr,-4518.402692290551
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.25 yr,1.50 yr,-1183.0251487667056
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.50 yr,1.50 yr,-14026.47829356723
Low,Days sick moderate,B,High-risk boost,80%,high TP,1.75 yr,1.75 yr,180.67914553657278
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.00 yr,1.75 yr,5867.483830344455
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.25 yr,1.75 yr,3848.1473230072666
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.50 yr,1.75 yr,1304.0617323415156
Low,Days sick moderate,B,High-risk boost,80%,high TP,1.75 yr,2.00 yr,-1006.1213735830648
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.00 yr,2.00 yr,-23.8559122554344
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.25 yr,2.00 yr,-3511.113417441604
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.50 yr,2.00 yr,-9489.925439078059
Low,Days sick moderate,B,High-risk boost,80%,high TP,1.75 yr,2.25 yr,-1542.877033194802
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.00 yr,2.25 yr,-143.11149453190936
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.25 yr,2.25 yr,802.3414327160228
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.50 yr,2.25 yr,9645.31686871939
Low,Days sick moderate,B,High-risk boost,80%,high TP,1.75 yr,2.50 yr,-794.1974411526888
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.00 yr,2.50 yr,-302.030564337257
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.25 yr,2.50 yr,-256.8885371182516
Low,Days sick moderate,B,High-risk boost,80%,high TP,2.50 yr,2.50 yr,359.21700137589266
Low,Days sick moderate,B,Random boost,80%,high TP,1.75 yr,1.50 yr,44950.96842923844
Low,Days sick moderate,B,Random boost,80%,high TP,2.00 yr,1.50 yr,-46588.42153071517
Low,Days sick moderate,B,Random boost,80%,high TP,2.25 yr,1.50 yr,-22633.352528728406
Low,Days sick moderate,B,Random boost,80%,high TP,2.50 yr,1.50 yr,10384.590385290792
Low,Days sick moderate,B,Random boost,80%,high TP,1.75 yr,1.75 yr,4406.147782333903
Low,Days sick moderate,B,Random boost,80%,high TP,2.00 yr,1.75 yr,8724.311962089832
Low,Days sick moderate,B,Random boost,80%,high TP,2.25 yr,1.75 yr,8227.609243062965
Low,Days sick moderate,B,Random boost,80%,high TP,2.50 yr,1.75 yr,4773.096603290735
Low,Days sick moderate,B,Random boost,80%,high TP,1.75 yr,2.00 yr,10414.730398344502
Low,Days sick moderate,B,Random boost,80%,high TP,2.00 yr,2.00 yr,20725.04489745134
Low,Days sick moderate,B,Random boost,80%,high TP,2.25 yr,2.00 yr,154386.48811096154
Low,Days sick moderate,B,Random boost,80%,high TP,2.50 yr,2.00 yr,40210.300133060206
Low,Days sick moderate,B,Random boost,80%,high TP,1.75 yr,2.25 yr,5296.657826671729
Low,Days sick moderate,B,Random boost,80%,high TP,2.00 yr,2.25 yr,5686.219029973716
Low,Days sick moderate,B,Random boost,80%,high TP,2.25 yr,2.25 yr,5701.651488041018
Low,Days sick moderate,B,Random boost,80%,high TP,2.50 yr,2.25 yr,15963.582528556419
Low,Days sick moderate,B,Random boost,80%,high TP,1.75 yr,2.50 yr,5182.333632882594
Low,Days sick moderate,B,Random boost,80%,high TP,2.00 yr,2.50 yr,17884.922890588583
Low,Days sick moderate,B,Random boost,80%,high TP,2.25 yr,2.50 yr,10634.583742034221
Low,Days sick moderate,B,Random boost,80%,high TP,2.50 yr,2.50 yr,140336.67354635653
Low,Days sick moderate,C,No further vax,20.0%,low TP,Never,2.00 yr,NA
Low,Days sick moderate,C,Pediatric vax,20.0%,low TP,2.00 yr,2.00 yr,56854.851694718265
Low,Days sick moderate,C,High-risk boost,20.0%,low TP,2.00 yr,2.00 yr,1647.1987301017111
Low,Days sick moderate,C,Random vax,20.0%,low TP,2.00 yr,2.00 yr,9069.073388544291
Low,Days sick moderate,B,No further vax,50.0%,low TP,Never,2.00 yr,NA
Low,Days sick moderate,B,Pediatric vax,50.0%,low TP,2.00 yr,2.00 yr,66209.53850051739
Low,Days sick moderate,B,High-risk boost,50.0%,low TP,2.00 yr,2.00 yr,485.7001357083746
Low,Days sick moderate,B,Random vax,50.0%,low TP,2.00 yr,2.00 yr,33188.86831445025
Low,Days sick moderate,C,No further vax,20.0%,high TP,Never,2.00 yr,NA
Low,Days sick moderate,C,Pediatric vax,20.0%,high TP,2.00 yr,2.00 yr,25928.373545274964
Low,Days sick moderate,C,High-risk boost,20.0%,high TP,2.00 yr,2.00 yr,2152.4811722453896
Low,Days sick moderate,C,Random vax,20.0%,high TP,2.00 yr,2.00 yr,6307.171302445951
Low,Days sick moderate,B,No further vax,50.0%,high TP,Never,2.00 yr,NA
Low,Days sick moderate,B,Pediatric vax,50.0%,high TP,2.00 yr,2.00 yr,135633.6672542452
Low,Days sick moderate,B,High-risk boost,50.0%,high TP,2.00 yr,2.00 yr,1427.0028625350678
Low,Days sick moderate,B,Random vax,50.0%,high TP,2.00 yr,2.00 yr,15447.725318379016
Low,Days sick moderate,A,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-7150.423796783161
Low,Days sick moderate,A,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-4964.763248043651
Low,Days sick moderate,B,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-13227.344115377498
Low,Days sick moderate,B,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-3395.7223354468038
Low,Days sick moderate,B,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Days sick moderate,B,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-2163.3351861606925
Low,Days sick moderate,B,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-2349.2935311685183
Low,Days sick moderate,B,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-2818.2062386866273
Low,Days sick moderate,B,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-3346.1709720722533
Low,Days sick moderate,B,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-3917.7251441574695
Low,Days sick moderate,B,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-4125.925925050045
Low,Days sick moderate,B,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-4217.007120928393
Low,Days sick moderate,A,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Days sick moderate,A,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-3969.1615194663327
Low,Days sick moderate,A,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-4294.959588707833
Low,Days sick moderate,A,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-4696.414721366793
Low,Days sick moderate,A,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-5114.46037768733
Low,Days sick moderate,A,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-5317.5531242793795
Low,Days sick moderate,A,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-5433.926251619382
