population size,population type,scenario,1st year vaccination coverage,transmission potential level,boosting starts,immune escape starts,time period,iteration,total_infections_all_ages,total_symptomatic_infections_all_ages,total_admissions_all_ages,total_ward_occupancy_all_ages,total_ICU_admissions_all_ages,total_ICU_occupancy_all_ages,total_deaths_all_ages,total_deaths_ages_0-9,total_deaths_ages_10-19,total_deaths_ages_20-29,total_deaths_ages_30-39,total_deaths_ages_40-49,total_deaths_ages_50-59,total_deaths_ages_60-69,total_deaths_ages_70-79,total_deaths_ages_80+
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,129,134729,43181,312,2427,33,217,31,0,0,0,0,3,4,8,16,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,130,134729,43181,287,2362,22,183,25,0,0,0,0,0,3,10,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,131,134490,43539,325,2286,29,231,29,0,0,0,0,0,4,11,9,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,132,134490,43539,317,1737,27,192,17,0,0,0,0,0,3,7,5,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,133,134490,43539,319,1837,29,138,22,0,0,0,1,0,7,2,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,134,134490,43539,313,2372,31,220,29,0,0,0,0,3,4,9,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,135,134490,43539,294,2897,25,294,24,0,0,0,0,2,4,5,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,136,133912,43016,312,2213,34,361,31,0,0,0,0,0,5,11,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,137,133912,43016,311,1789,27,160,22,0,0,0,0,1,6,4,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,138,133912,43016,316,2420,36,222,27,0,0,0,0,2,4,11,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,139,133912,43016,309,2614,33,180,33,0,1,0,1,0,2,13,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,140,133912,43016,311,2127,31,239,25,0,0,0,0,0,6,6,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,141,134779,43241,315,2650,27,306,30,0,0,0,0,1,9,9,7,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,142,134779,43241,307,2534,32,222,30,0,0,0,1,0,7,7,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,143,134779,43241,304,2669,24,252,28,0,0,0,0,0,7,6,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,144,134779,43241,284,1664,25,91,22,0,0,0,0,2,1,9,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,145,134779,43241,324,2250,40,189,27,0,0,0,0,0,4,8,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,146,133547,43106,321,2053,36,342,25,0,0,0,0,1,3,9,12,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,147,133547,43106,340,2121,36,329,34,0,0,0,1,0,7,9,13,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,148,133547,43106,307,2355,37,296,27,0,0,0,0,2,5,12,3,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,149,133547,43106,305,2408,29,141,24,0,0,0,0,1,2,5,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,150,133547,43106,283,1854,30,160,21,0,0,0,0,0,5,7,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,151,134687,43231,317,2348,29,387,25,0,0,0,0,1,2,8,9,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,152,134687,43231,300,2510,32,196,25,0,0,0,0,0,4,10,11,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,153,134687,43231,273,2236,33,227,19,0,0,0,2,0,3,8,4,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,154,134687,43231,299,2238,27,222,25,0,0,0,0,0,6,7,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,155,134687,43231,302,2285,46,328,27,0,0,1,0,1,4,7,11,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,156,134363,43053,306,2024,36,345,24,0,0,0,0,1,6,6,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,157,134363,43053,286,1731,34,149,17,0,0,0,0,1,3,2,7,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,158,134363,43053,304,1953,33,192,25,0,0,0,0,0,2,11,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,159,134363,43053,311,1818,31,169,28,0,0,0,1,2,3,9,12,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,160,134363,43053,300,1981,35,335,27,0,0,0,2,1,2,9,11,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,161,134078,43103,303,2577,26,269,23,0,0,0,1,1,3,8,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,162,134078,43103,318,1970,37,170,26,0,0,0,1,2,5,8,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,163,134078,43103,311,2069,33,241,26,0,0,0,0,0,3,8,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,164,134078,43103,312,2192,38,372,30,0,0,0,0,0,6,6,13,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,165,134078,43103,321,2404,23,194,15,0,0,0,0,0,5,3,7,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,166,136049,44017,295,1893,28,167,24,0,0,0,0,0,5,10,6,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,167,136049,44017,314,2358,34,188,21,0,0,0,0,1,4,6,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,168,136049,44017,303,2269,36,415,30,0,0,0,0,2,4,8,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,169,136049,44017,294,2296,40,346,30,0,0,0,0,0,8,12,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,170,136049,44017,321,2523,39,284,30,0,0,0,0,0,7,12,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,171,134043,42999,307,2440,32,303,23,0,0,0,0,0,5,4,13,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,172,134043,42999,302,1751,30,305,22,0,0,0,0,0,4,6,7,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,173,134043,42999,300,2084,27,351,22,0,0,0,0,0,4,8,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,174,134043,42999,292,2044,32,210,32,0,0,0,0,0,3,13,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,175,134043,42999,299,1924,29,108,21,0,0,0,0,0,3,6,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,176,133577,42885,313,1999,36,354,28,1,0,0,0,1,6,10,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,177,133577,42885,304,2822,27,226,29,0,0,0,0,0,2,7,17,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,178,133577,42885,321,2615,20,58,18,0,0,0,0,0,2,5,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,179,133577,42885,275,1741,21,73,21,0,0,0,0,0,3,5,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,180,133577,42885,305,1907,30,280,31,0,0,0,0,0,1,14,10,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,181,134454,43462,335,2682,37,277,36,0,0,0,0,2,4,12,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,182,134454,43462,345,2594,25,371,24,0,0,0,0,0,3,8,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,183,134454,43462,282,2569,27,148,16,0,0,0,0,0,4,5,6,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,184,134454,43462,342,2510,33,229,26,0,0,0,0,0,7,13,4,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,185,134454,43462,310,2305,26,155,23,0,0,0,0,0,5,9,9,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,186,134432,43088,310,2265,24,233,21,0,0,0,0,0,5,6,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,187,134432,43088,300,2241,33,213,31,0,0,0,1,1,8,8,11,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,188,134432,43088,303,2526,32,259,21,0,0,0,1,0,2,11,4,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,189,134432,43088,268,1602,29,127,27,0,0,0,0,1,7,8,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,190,134432,43088,293,2171,25,155,21,0,0,1,1,0,5,4,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,191,133948,42973,293,1956,36,458,30,0,0,0,0,1,2,12,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,192,133948,42973,307,1998,33,357,28,0,0,0,1,2,6,9,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,193,133948,42973,280,2049,29,149,21,0,0,0,0,1,5,7,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,194,133948,42973,281,2483,34,224,24,0,0,0,0,0,6,9,9,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,195,133948,42973,307,1762,36,204,23,0,0,0,0,0,5,11,3,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,196,135276,43591,318,2079,33,316,30,0,0,1,0,1,4,8,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,197,135276,43591,318,2213,37,224,30,0,0,0,0,2,4,10,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,198,135276,43591,286,1927,25,114,24,0,0,0,0,0,6,10,7,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,199,135276,43591,316,2206,45,394,43,0,0,1,1,1,7,14,13,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,200,135276,43591,323,2490,40,307,28,0,0,0,0,1,2,8,11,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,201,133962,43133,329,1903,36,621,28,0,0,0,0,0,9,7,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,202,133962,43133,303,1967,28,284,22,0,0,0,0,0,6,7,3,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,203,133962,43133,307,2338,33,282,26,0,0,0,0,1,5,10,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,204,133962,43133,300,1880,36,398,29,0,0,0,0,1,3,9,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,205,133962,43133,312,2545,27,160,39,0,0,0,0,0,5,16,17,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,206,132896,43044,303,1833,31,548,22,0,0,0,2,0,4,9,6,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,207,132896,43044,300,2339,30,258,30,0,0,0,1,0,3,12,8,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,208,132896,43044,342,2860,41,358,27,0,0,0,1,1,4,9,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,209,132896,43044,278,1730,33,359,27,0,0,0,0,2,4,9,8,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,210,132896,43044,289,2184,25,137,27,0,0,0,0,0,4,6,12,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,211,136702,43890,346,2173,34,296,18,0,0,0,0,0,2,8,8,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,212,136702,43890,294,1678,32,271,25,0,0,0,2,0,3,12,8,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,213,136702,43890,351,2424,50,240,33,1,0,0,1,2,4,13,7,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,214,136702,43890,309,1867,36,305,20,0,0,0,0,3,0,12,4,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,215,136702,43890,310,1933,27,174,23,0,0,0,0,0,3,11,6,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,216,134130,43030,312,2028,38,352,30,0,0,0,0,1,5,9,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,217,134130,43030,291,2063,30,117,24,0,0,0,1,0,2,6,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,218,134130,43030,305,2308,35,182,26,0,0,0,0,1,6,4,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,219,134130,43030,292,1728,32,212,26,0,0,0,0,0,5,8,11,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,220,134130,43030,293,2332,31,163,21,0,0,0,0,0,5,5,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,221,134683,43554,319,1935,29,268,28,0,0,0,0,2,8,2,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,222,134683,43554,309,1928,33,181,26,0,0,0,0,0,1,9,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,223,134683,43554,319,2378,29,177,26,0,0,0,0,0,3,11,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,224,134683,43554,275,2495,29,166,29,0,0,0,0,0,7,7,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,225,134683,43554,304,1926,32,164,25,0,0,0,0,0,3,12,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,226,134924,43852,306,1963,26,252,25,0,0,0,1,0,5,10,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,227,134924,43852,298,1809,34,205,24,0,0,1,0,0,4,5,11,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,228,134924,43852,292,1893,33,278,26,0,0,0,0,0,9,7,10,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,229,134924,43852,300,2136,28,229,22,0,0,0,0,1,7,4,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,230,134924,43852,303,1880,32,324,24,0,0,0,0,1,5,7,6,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,231,133466,42933,319,2023,34,407,24,0,0,0,1,1,4,6,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,232,133466,42933,325,2273,25,159,22,0,0,0,1,0,4,7,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,233,133466,42933,289,2178,26,289,27,0,0,0,0,1,9,10,6,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,234,133466,42933,283,1734,26,215,20,0,0,0,0,0,5,6,7,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,235,133466,42933,288,2517,33,201,24,0,0,0,0,3,3,8,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,236,134455,43384,281,1629,29,168,28,0,0,0,0,0,4,8,10,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,237,134455,43384,296,1826,27,190,22,0,0,0,2,1,4,4,11,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,238,134455,43384,305,1851,30,272,22,0,0,0,0,1,4,6,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,239,134455,43384,298,2509,30,341,39,0,0,0,0,0,5,12,16,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,240,134455,43384,311,2052,24,290,29,0,0,0,0,0,3,8,13,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,241,134740,43401,304,1798,20,300,18,0,0,0,1,0,1,8,4,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,242,134740,43401,317,1984,34,243,33,0,0,0,0,1,7,10,13,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,243,134740,43401,294,1617,22,159,26,0,0,0,0,1,4,11,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,244,134740,43401,299,2075,36,212,29,0,0,0,0,2,9,6,9,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,245,134740,43401,316,2950,37,203,22,0,0,0,0,0,6,5,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,246,134290,43161,335,2086,22,192,23,0,0,0,0,0,2,9,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,247,134290,43161,315,1857,27,146,18,0,0,0,0,1,2,7,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,248,134290,43161,289,1689,27,127,24,0,0,0,0,1,7,8,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,249,134290,43161,281,2274,27,202,30,0,0,0,0,0,6,10,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,250,134290,43161,308,2709,31,243,28,0,0,0,0,0,3,12,7,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,251,133893,43257,310,2227,29,383,30,0,0,1,1,0,4,8,14,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,252,133893,43257,337,2389,30,189,26,0,0,0,0,1,4,9,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,253,133893,43257,301,2423,30,301,38,0,0,0,0,0,3,16,14,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,254,133893,43257,290,1637,31,277,25,0,0,0,0,0,5,11,6,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,255,133893,43257,327,2473,33,292,27,1,0,0,0,1,6,6,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,256,133401,43017,324,2509,33,396,26,0,0,1,0,0,6,6,11,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,257,133401,43017,311,2284,33,191,30,0,0,0,0,1,6,12,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,258,133401,43017,307,2066,34,264,30,0,0,0,0,0,4,12,8,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,259,133401,43017,261,1732,21,178,24,0,0,0,1,1,1,7,13,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,260,133401,43017,337,2426,42,437,26,0,0,1,0,1,7,6,6,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,261,134336,43375,338,2303,34,261,26,0,0,0,0,0,4,9,8,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,262,134336,43375,332,2455,36,285,34,0,0,0,0,2,5,10,12,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,263,134336,43375,329,2944,35,468,38,0,0,0,1,0,6,11,20,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,264,134336,43375,323,2196,34,314,25,0,0,0,0,1,4,11,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,265,134336,43375,318,2588,34,202,29,0,0,0,1,0,4,7,15,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,266,132498,42489,301,1987,33,327,35,0,0,0,0,2,6,8,16,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,267,132498,42489,310,2677,25,119,25,0,0,0,0,0,2,12,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,268,132498,42489,316,2398,24,207,22,0,0,0,0,2,4,2,11,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,269,132498,42489,283,2252,30,221,23,0,0,0,0,0,5,6,8,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,270,132498,42489,305,2216,25,201,25,0,0,0,0,3,4,8,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,271,133389,43010,309,2054,34,319,24,0,0,0,1,0,6,9,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,272,133389,43010,325,2003,36,225,30,0,0,0,0,2,5,11,6,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,273,133389,43010,284,2623,33,188,31,0,0,0,0,0,6,10,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,274,133389,43010,302,2076,26,216,22,0,0,0,0,1,2,5,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,275,133389,43010,270,1593,31,272,30,0,0,0,0,1,5,9,13,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,276,134455,43215,302,1758,31,214,22,0,0,0,0,0,3,10,9,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,277,134455,43215,306,2329,34,156,26,0,0,0,0,0,6,6,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,278,134455,43215,289,2436,38,215,30,0,0,0,0,1,4,6,15,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,279,134455,43215,300,2134,24,260,33,0,0,0,0,0,2,14,15,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,280,134455,43215,295,3013,35,192,30,0,0,0,0,0,3,8,14,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,281,135349,43281,317,2383,33,284,24,0,0,0,1,1,7,6,7,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,282,135349,43281,319,1901,39,241,29,0,0,0,0,2,4,13,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,283,135349,43281,310,1895,28,211,17,0,0,0,0,0,6,4,6,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,284,135349,43281,314,2047,23,99,24,0,0,0,1,1,4,5,13,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,285,135349,43281,308,1800,38,234,28,0,0,0,1,1,6,11,6,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,286,134599,42907,321,1842,26,375,20,0,0,0,0,1,3,6,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,287,134599,42907,286,1701,34,197,25,0,0,0,2,1,7,7,6,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,288,134599,42907,282,1898,26,136,22,0,0,0,0,1,8,4,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,289,134599,42907,288,2360,33,242,31,0,0,0,0,1,6,15,6,3
