group,popType,scenarioBoostStart,scenarioImmuneEscape,scenarioVaxCoverage,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,ageScenario,nVaxDoses,nAsymptom,nHomecare,nAdmitWard,nAdmitICU,nOccupyWard,nOccupyICU,nDeaths,costHome,costWard,costICU,costDeath,costDoses,costDisease,cost,yldAsymptom,yldHomecare,yldAdmitWard,yldAdmitICU,yll,yllU,yld,daly,dalyU,daly0,cost0,iDaly,iCost,icer
B,Younger,Random boosting at 2.50 yr,"Random boosting, immune escape 2.25 yr","Random boosting, coverage 80%",Random boosting,80%,low TP,2.50 yr,2.25 yr,No,11000,44439.032,21411.4372,179.5462,19.8786,1433.6786,153.2414,16.212,1112153.8274199283,75114.26590474625,83198.28401415907,1045.674,213271.1428571429,1271512.0513388338,1484783.1941959767,0,20.942145425753424,2.0109174400000005,0.4799728816438356,193.1287447446365,252.80207227636674,23.43303574739726,216.56178049203376,276.235108023764,217.96533252132113,1284132.582401514,1.4035520292873684,200650.61179446266,142959.15477842305
B,Younger,Random boosting at 1.75 yr,"Random boosting, immune escape 2.50 yr","Random boosting, coverage 80%",Random boosting,80%,low TP,1.75 yr,2.50 yr,No,11000,48213.091,22949.1968,180.50920000000002,19.98,1354.08,150.527,14.8418,1192028.2052497237,70943.881827,81724.5737626994,957.2960999999999,213271.1428571429,1345653.9569394232,1558925.0997965662,0,22.446200705753423,2.0217030400000007,0.4824212054794521,176.7986026439871,231.37363603942515,24.950324951232876,201.74892759521998,256.323960990658,209.39883168507993,1464624.2690566943,7.649904089859945,94300.83073987183,12327.060526793912
B,Younger,Random boosting at 2.00 yr,"Random boosting, immune escape 2.50 yr","Random boosting, coverage 80%",Random boosting,80%,low TP,2.00 yr,2.50 yr,No,11000,48239.645000000004,22867.0982,177.2082,19.6516,1324.7228,149.319,14.6486,1187763.836101453,69405.7794050075,81068.7227518818,944.8347,213271.1428571429,1339183.1729583424,1552454.3158154853,0,22.365901527123285,1.9847318400000002,0.47449192,174.7430480115256,228.7141001916262,24.825125287123285,199.56817329864887,253.53922547874947,209.39883168507993,1464624.2690566943,9.830658386431054,87830.04675879097,8934.299546001923
B,Younger,Random boosting at 2.25 yr,"Random boosting, immune escape 2.50 yr","Random boosting, coverage 80%",Random boosting,80%,low TP,2.25 yr,2.50 yr,No,11000,49985.565,23509.367599999998,174.2824,19.54,1319.2808,148.0626,14.246,1221124.621964286,69120.658433645,80386.59426678972,918.8670000000001,213271.1428571429,1371550.741664721,1584821.884521864,0,22.994093789589037,1.9519628800000002,0.4717973150684932,169.62245837097558,221.6946676193977,25.41785398465753,195.04031235563312,247.11252160405525,209.39883168507993,1464624.2690566943,14.358519329446807,120197.61546516954,8371.170641436913
B,Younger,Random boosting at 2.50 yr,"Random boosting, immune escape 2.50 yr","Random boosting, coverage 80%",Random boosting,80%,low TP,2.50 yr,2.50 yr,No,11000,49957.71799999999,23426.875,171.65740000000002,19.2796,1306.3216,146.5746,14.177,1216839.7876504166,68441.69119879001,79578.72480975612,914.4164999999999,213271.1428571429,1365774.6201589627,1579045.7630161056,0,22.91340924657534,1.9225628800000005,0.46550990356164385,168.9042444398248,220.85440472146928,25.301482030136984,194.20572646996177,246.15588675160626,209.39883168507993,1464624.2690566943,15.193105215118152,114421.49395941128,7531.146025735034
A,Older,No further boosting at Never,"No further boosting, immune escape 1.50 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,1.50 yr,No,0,110280.323,50579.1034,366.95099999999996,37.6856,3481.504,297.541,39.75,3779017.710531,1222399.5732,771680.7658775001,2563.875,0,5775661.924608501,5775661.924608501,0,49.47052031178082,4.1098512000000005,0.9099265556164384,553.1956748673244,747.7660639922,54.490298067397255,607.6859729347217,802.2563620595972,607.6859729347217,5775661.924608501,0,0,NA
A,Older,No further boosting at Never,"No further boosting, immune escape 1.75 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,1.75 yr,No,0,99935.11499999999,48161.801400000004,396.9866,42.288,3874.4144,340.9604,45.171,3598408.9916010005,1360355.32602,884290.1738110001,2913.5295,0,5845968.020932,5845968.020932,0,47.106200273424655,4.4462499200000005,1.0210524493150686,632.4435735163623,857.2016784201667,52.573502642739726,685.0170761591021,909.7751810629064,685.0170761591021,5845968.020932,0,0,NA
A,Older,No further boosting at Never,"No further boosting, immune escape 2.00 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,2.00 yr,No,0,98378.961,49434.3024,450.53860000000003,49.277,4208.0992,365.8064,47.649,3693483.903816,1477516.23036,948728.9580760001,3073.3605000000002,0,6122802.452752001,6122802.452752001,0,48.35081084054794,5.046032320000001,1.189803290410959,672.1454000643015,914.5725503387,54.5866464509589,726.7320465152604,969.159196789659,726.7320465152604,6122802.452752001,0,0,NA
A,Older,No further boosting at Never,"No further boosting, immune escape 2.25 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,2.25 yr,No,0,87602.44399999999,42776.2984,372.2872,38.4804,3610.706,311.8714,42.2998,3196031.134956,1267764.010425,808847.0523635,2728.3370999999997,0,5275370.5348445,5275370.5348445,0,41.838735695342464,4.16961664,0.929117164931507,592.6177321194143,803.6166287362333,46.93746950027397,639.5552016196883,850.5540982365073,639.5552016196883,5275370.5348445,0,0,NA
A,Older,No further boosting at Never,"No further boosting, immune escape 2.50 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,2.50 yr,No,0,95011.39800000002,47907.8148,442.3638,48.3544,4243.9362,396.0872,48.9646,3579432.382782,1490099.0490225002,1027263.045598,3158.2167,0,6099952.694102501,6099952.694102501,0,46.85778050301369,4.954474560000001,1.1675269238356165,693.8004605331498,945.7713995577,52.97978198684931,746.7802425199991,998.7511815445492,746.7802425199991,6099952.694102501,0,0,NA
A,Older,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 1.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,1.50 yr,No,11000,106426.54299999999,49269.5338,363.5078,37.8674,3491.899,301.0882,40.0196,3681173.217867,1226049.3876375,780880.5266255,2581.2641999999996,450906.50000000006,5690684.39633,6141590.89633,0,48.18965360712328,4.07128736,0.9143161539726029,557.6116833849536,753.8719281449332,53.17525712109588,610.7869405060495,807.0471852660291,607.6859729347217,5775661.924608501,-3.1009675713278284,365928.9717214992,-118004.77215722999
A,Older,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 1.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,1.50 yr,No,11000,105643.271,49161.447199999995,365.1304,38.4484,3515.3382,308.446,40.3988,3673097.5275479998,1234279.1837475002,799963.1832650001,2605.7226,450906.50000000006,5709945.617160501,6160852.117160501,0,48.08393602849314,4.0894604800000005,0.9283445183561645,563.4176056951344,761.6807808011666,53.101741026849304,616.5193467219837,814.7825218280159,607.6859729347217,5775661.924608501,-8.833373787261962,385190.1925520003,-43606.23718962942
A,Older,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 1.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,1.50 yr,No,11000,106406.93600000002,49493.0508,365.8178,39.0534,3511.6074,309.423,40.2876,3697873.290522,1232969.2532325,802497.0596325,2598.5501999999997,450906.50000000006,5735938.1535869995,6186844.6535869995,0,48.40827160438356,4.09715936,0.942952367671233,562.8871697527744,761.7369299093999,53.44838333205479,616.3355530848291,815.1853132414547,607.6859729347217,5775661.924608501,-8.649580150107454,411182.72897849884,-47537.88297729003
A,Older,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 1.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,1.50 yr,No,11000,105572.249,48809.3784,357.6594,37.4252,3445.9852,298.9328,39.502,3646792.707156,1209928.478535,775290.437452,2547.8790000000004,450906.50000000006,5634559.502142999,6085466.002142999,0,47.739583804931506,4.0057852800000004,0.903639144109589,551.0321900462827,745.5520944535333,52.649008229041094,603.6811982753238,798.2011026825744,607.6859729347217,5775661.924608501,4.004774659397867,309804.07753449865,77358.6790476443
A,Older,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,1.75 yr,No,11000,97200.75600000001,47223.0504,396.3082,42.9714,3890.5086,348.475,45.7664,3528270.210636,1366006.2008175,903779.4955625001,2951.9328,450906.50000000006,5801007.839816,6251914.339816,0,46.18802463780821,4.43865184,1.0375532827397262,640.6947907290115,868.4345045755333,51.66422976054794,692.3590204895595,920.0987343360813,685.0170761591021,5845968.020932,-7.341944330457409,405946.3188840002,-55291.391573205976
A,Older,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,1.75 yr,No,11000,97837.792,47698.830200000004,399.4896,43.2302,3926.1412,349.2992,46.0938,3563818.0983930007,1378517.252085,905917.080928,2973.0501,450906.50000000006,5851225.481506,6302131.981506,0,46.65337638739726,4.47428352,1.0438020619178083,645.2225905021696,874.6242613342666,52.17146196931507,697.3940524714847,926.7957233035817,685.0170761591021,5845968.020932,-12.376976312382567,456163.96057400014,-36855.84823472839
A,Older,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,1.75 yr,No,11000,96645.28899999999,47392.2964,398.5082,43.4504,3934.1784,349.4506,46.343,3540915.425526,1381339.21347,906309.7409915001,2989.1235,450906.50000000006,5831553.5034875,6282460.0034875,0,46.35356113643835,4.46329184,1.0491188361643837,649.3617496894906,880.4016998138999,51.86597181260274,701.2277215020933,932.2676716265026,685.0170761591021,5845968.020932,-16.210645342991256,436491.98255550023,-26926.255760953987
A,Older,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,1.75 yr,No,11000,96419.503,47150.4808,395.3012,42.816,3897.4952,346.9168,45.852,3522848.172972,1368459.28341,899738.2610120001,2957.4539999999997,450906.50000000006,5794003.171394,6244909.671394,0,46.117045604383556,4.42737344,1.0338011178082194,642.0485505476836,870.2956876566667,51.578220162191776,693.6267707098754,921.8739078188585,685.0170761591021,5845968.020932,-8.60969455077327,398941.6504619997,-46336.33029712642
A,Older,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,2.00 yr,No,11000,95308.48999999999,48328.6876,449.6612,49.0752,4329.0048,380.6718,48.1246,3610877.894034,1519967.69784,987282.7817745002,3104.0367,450906.50000000006,6121232.4103485,6572138.9103485,0,47.26942869369862,5.036205440000001,1.1849307879452056,679.0220126914297,924.0650340239666,53.49056492164383,732.5125776130735,977.5555989456104,726.7320465152604,6122802.452752001,-5.780531097813082,449336.4575964995,-77732.72905088161
A,Older,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,2.00 yr,No,11000,95731.03399999999,48498.0818,449.16700000000003,49.0302,4319.9746,379.5644,48.1662,3623534.181687,1516797.0817425,984410.709421,3106.7199,450906.50000000006,6127848.6927505,6578755.1927505,0,47.435110144109586,5.030670400000001,1.1838442536986302,678.3274056435075,922.1222869898667,53.649624797808215,731.9770304413157,975.7719117876749,726.7320465152604,6122802.452752001,-5.2449839260552835,455952.73999849893,-86931.19872750837
A,Older,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,2.00 yr,No,11000,94608.18099999998,48217.238000000005,443.9126,48.6474,4210.0546,366.5202,47.2714,3602550.9371700007,1478202.7957425,950580.2180055,3049.0053,450906.50000000006,6034382.956218001,6485289.456218001,0,47.16042182465753,4.97182112,1.174601469041096,666.7904440847859,907.0655791085667,53.30684441369863,720.0972884984845,960.3724235222653,726.7320465152604,6122802.452752001,6.634758016775891,362487.0034660008,54634.54771816207
A,Older,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,2.00 yr,No,11000,93595.76800000001,47905.2804,443.31899999999996,48.3466,4238.1546,370.9942,47.4252,3579243.0250860006,1488069.0569925,962183.6600405,3058.9253999999996,450906.50000000006,6032554.667519,6483461.167519,0,46.85530165150685,4.9651728,1.1673385912328769,668.3924408092183,908.7475900875332,52.987813042739724,721.3802538519581,961.735403130273,726.7320465152604,6122802.452752001,5.351792663302376,360658.7147669997,67390.26293751292
A,Older,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,2.25 yr,No,11000,83097.196,41360.0756,374.99159999999995,39.7388,3667.8624,322.135,42.2166,3090218.0484539997,1287832.3369200001,835465.9812125,2722.9707,450906.50000000006,5216239.337286501,5667145.837286501,0,40.45355339506848,4.19990592,0.9595014915068494,591.8033574820994,802.2446717247667,45.61296080657533,637.4163182886747,847.857632531342,639.5552016196883,5275370.5348445,2.1388833310136306,391775.3024420012,183168.14982906822
A,Older,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,2.25 yr,No,11000,83542.924,41493.8348,374.577,39.5692,3652.0432,321.8616,42.1822,3100211.867082,1282278.0180600001,834756.910794,2720.7519,450906.50000000006,5219967.547836,5670874.047836,0,40.58438088657534,4.195262400000001,0.9554064646575344,591.4306436282279,802.1076773170332,45.73504975123287,637.1656933794608,847.8427270682661,639.5552016196883,5275370.5348445,2.389508240227542,395503.5129915001,165516.69767576866
A,Older,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,2.25 yr,No,11000,84938.688,41852.3868,371.823,39.2012,3615.7322,315.5012,41.7954,3127001.079762,1269528.7720725,818261.038483,2695.8033,450906.50000000006,5217486.6936175,5668393.1936175,0,40.935074212602736,4.1644176,0.946521029041096,584.8035631623901,792.4419039461667,46.04601284164383,630.8495760040339,838.4879167878105,639.5552016196883,5275370.5348445,8.705625615654412,393022.65877300035,45145.82594343007
A,Older,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,2.25 yr,No,11000,87285.224,42644.2724,371.9014,38.6782,3596.997,311.2476,41.7058,3186166.8123660004,1262950.6091625,807229.209909,2690.0241,450906.50000000006,5259036.655537501,5709943.155537501,0,41.709603415890406,4.165295680000001,0.9338930865753425,584.0559186892892,791.8836924252666,46.80879218246575,630.8647108717549,838.6924846077324,639.5552016196883,5275370.5348445,8.6904907479333815,434572.62069300096,50005.532863186505
A,Older,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,2.50 yr,No,11000,91062.88900000001,46633.4884,445.72299999999996,46.6756,4192.6588,374.7008,48.407,3484221.0858060005,1472094.912915,971796.8290720001,3122.2515,450906.50000000006,5931235.079293001,6382141.579293001,0,45.61138454465753,4.9920976,1.1269919528767125,684.5801947423372,932.3871572917667,51.73047409753425,736.3106688398715,984.117631389301,746.7802425199991,6099952.694102501,10.46957368012761,282188.8851905009,26953.23551962064
A,Older,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,2.50 yr,No,11000,91252.54499999998,46613.087199999994,446.9484,46.9884,4207.2186,375.1594,48.5956,3482696.810148,1477207.0406925,972986.2207835001,3134.4161999999997,450906.50000000006,5936024.4878239995,6386930.9878239995,0,45.591430494246566,5.005822080000001,1.134544573150685,687.4332552805819,936.9128504685,51.73179714739725,739.1650524279792,988.6446476158973,746.7802425199991,6099952.694102501,7.61519009201993,286978.2937214989,37684.980972730766
A,Older,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,2.50 yr,No,11000,91579.85799999998,46664.944800000005,444.0696,46.8596,4178.7996,375.9588,48.4406,3486571.3507320005,1467228.7745550002,975059.486667,3124.4187,450906.50000000006,5931984.030654001,6382890.530654001,0,45.64215148931507,4.97357952,1.1314346706849316,684.829569584983,932.8418801027999,51.74716568,736.576735264983,984.5890457827999,746.7802425199991,6099952.694102501,10.20350725501612,282937.8365515005,27729.46884635243
A,Older,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,2.50 yr,No,11000,92363.72399999999,46927.9792,442.27840000000003,47.0544,4176.9572,380.4364,48.7276,3506223.9659280004,1466581.884885,986672.265401,3142.9302000000002,450906.50000000006,5962621.046414001,6413527.546414001,0,45.899420751780816,4.953518080000001,1.136138156712329,688.6156844126979,938.5116575710333,51.989076988493146,740.604761401191,990.5007345595264,746.7802425199991,6099952.694102501,6.175481118808079,313574.85231150035,50777.39633216189
